dbn,username,borough,grade_level,enrollment,comment,likes,dislikes,replies,post_date,fam_comm_ties,pct_ell,pct_disabilities,pct_self_contained,economic_need_index,pct_temp_housing,pct_hra_eligible,pct_asian,pct_black,pct_hispanic,pct_white,pct_chronic_absent
12X129,newslink,bronx,Middle,541,"Students at MS 129 are spending their lunch time playing classic American games like UNO and Connect Four in a pilot program seeking to re-imagine the cafeteria. Read more <a href=""http://www.ny1.com/content/news/education/219473/middle-schools-re-imagine-cafeterias-in-pilot-program/"">here.</a>",0,0,0,2014-12-01T19:22:49,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,Teen,bronx,Middle,541,I go to this school i'll be graduating this year its improved A LOT. I cant say this is the best school but from 7th grade to 6th you'll be working your butt off im in the regents class the very first regents class ever to be in 129. Some teachers are bad but for the most part there good.,0,0,0,2013-12-21T17:01:40,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,Student,bronx,Middle,541,"im going to this school for 7th grade and im seeing the comments and everyone says its bad. Im leaving my manhatten school for this school because i currently moved to the bronx :/. If this school is bad im just i dont know but im hoping its not, because i really care about my education",0,0,0,2013-09-05T05:42:58,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,Teen,bronx,Middle,541,There is a top class in 7th grade and a regents class then another top class in 8th grade. If you care about your grades you'll do great yes the teachers will get on your nerves sometime but what teachers dont,0,0,1,2013-12-21T17:03:48,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,Swagg17,bronx,Middle,541,i used to go to i.s129 class of 2012 and im glad i am out of there those teachers are disrespectful and all nice to you when your parents come no bueno listen i enjoyed that school but too many fights and bad students that got in the way of my education but now i am a freshman in high school never again worst school experience,0,0,0,2013-01-28T01:56:45,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,Jerlin Mejia,bronx,Middle,541,i believe that 129 is an okay school we have a new principal and  we hardly do anything . i hardly see my other friends from 7 and 8 grade wen i only see then in the hall ways and wen its dismissal time and its just wack .  ,1,1,0,2012-10-11T22:30:07,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,cookie3457,bronx,Middle,541,A Student that gos to I.S 129 6th grader does not like this school the teachers are disrespectful and rude they have no hopes for you and the school is like a jail and the kids are ghetto and some people there don't like you because of where you come from also I never wanted to go that school but I had to because it was close to my house and Its a bad school a few more things the teachers I have were mean and and like 2 or 3 of them did not even teacher me anything I do not like that school at all  the school I.S129 is like hell and evil that school is  the worse I am only a 6th grader and see all the stuff that happen to me they make it seem like it is a good school so you can go but its not if you don't take me word to bad and if you put your kid in that school I wish you luck I don't want the same thing to happen to your child I am leaving that school after I pass 7 grade and I am so happy all I have to say is good luck you read my comment now you should think about what you read and see if this is the school you want to put your child in do not mess up your kids life and put them in this school I say this a lot thought my comment because I mean it also good luck I like the trips only well BYB,0,0,0,2012-07-16T14:12:11,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,ScarredByIS129,bronx,Middle,541,"I agree with you 100% i used to attend IS 129 and the teachers always doubted me and told me i would'nt suceed. But now i am a Junior in a loving, caring, EXCELLENT CATHOLIC HIGH SCHOOL and i am a first honors student with over a 90 grade average and in IS 129 i had a low 70 grade average because the teachers never taught anything and were to busy putting us down and being babysitter's to the students. The children are extremely ghetto in IS 129 i hated this school and the teachers. Bullying and violence constantly occured in this school and i feared for my safety. If you are looking to put your child into a great school DO NOT CHOOSE IS 129. It was the worst 3 years of my life and i would never even refer this school to my worst enemy. THERE IS NO HOPE IN THIS SCHOOL FOR YOUR KIDS.",0,0,1,2012-07-23T21:26:13,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,other,bronx,Middle,541,"<p>Three students brought weapons, including two firearms, to school this year, and there were suppose to be random checks by metal detectors, but that never happened.    One of the things that contributes to uneven teaching is that after the sixth grade, students are tracked into 'top' classes or regular classes.  The top classes have the highest performing, and often better behaved students.  Almost all of the major discipline problem students end up in the other classes, making them very difficult to teach.  Though the school offers regents science classes, no students passed last year and only one passed this year.</p>",0,0,0,2009-07-14T18:59:37,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
12X129,other,bronx,Middle,541,"<p>Principal Yvette Beasley received a 2009 Cahn fellowship, a 15-month program at Teachers College designed to recognize outstanding principals. Cahn fellows attend workshops at Teachers College and mentor an aspiring principal while continuing to serve as principal at their school.</p>",1,0,0,2008-12-12T19:13:18,0.75,0.135,0.264,0.105,0.889,0.253,0.8740000000000001,0.031,0.235,0.706,0.018000000000000002,0.254
