dbn,username,borough,grade_level,enrollment,comment,likes,dislikes,replies,post_date,fam_comm_ties,pct_ell,pct_disabilities,pct_self_contained,economic_need_index,pct_temp_housing,pct_hra_eligible,pct_asian,pct_black,pct_hispanic,pct_white,pct_chronic_absent
10X032,Diana Mirabel,bronx,Elementary,722,"Hi my name is Diana Estrada I went to this school back in the 70's, I think it was 1976 when I won the first place swimming trophy. Throughout the years I lost my trophy, which I cherished. I was told by my mother that there was a recording being played in the auditorium of the swim race when she picked up my trophy. She picked it up because I was to sick to go and receive my trophy on that assembly day. I would like to know if that recording still exist and how can I possibly get a copy of it.",0,0,0,2019-08-24T04:12:46,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,newslink,bronx,Elementary,722,"Former PS 32 teacher Andrew Pallotta will lead the New York state United Teachers; he is the first NYC educator to lead the organization, <a hfref=http://www.chalkbeat.org/posts/ny/2017/04/11/for-the-first-time-the-state-teachers-union-will-be-headed-by-a-new-york-city-educator/>Chalkbeat reports</a>.",0,0,0,2017-04-14T15:57:10,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,Jose Victor Aquino,bronx,Elementary,722,"I was in this school and it was the best i had these teachers
K. Ms. Miluchi
1. Ms. Thomas from 1M7
2. Ms Eager
3. Ms. Smeader
4. Ms. Hall / Mr. V 


these teachers were awesome and i also had Ms Elosigi and Ms Lore and Ms Adams best teachers and now I'm a senior in HS that was alot of years i miss them now",0,0,0,2015-10-25T21:26:32,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,Anthony Rodriguez,bronx,Elementary,722,"I attended PS 32 from 1982 to 1985. I remember participating in the Belmont Run and being part of the inter class basketball Tournament each year. My favorite teachers were Mrs. Hicks 6-401, Mr.Lunar who was the swimming teacher and Mrs Singer  the music teacher. I was not a fan of the gym since the ceilings was low with the padded columns around the gym. I also remember the Rocky and I love New York music song exercises we were all required to do at the start of Gym class. The school also had an actual dentist who would perform cleanings for students. I have not been back to PS 32 since graduating back in 85. However, I would love to one day drive by and reflect on all the great memories I had attending this great school located on Belmont Avenue in the Boogie Down Bronx.",0,0,0,2014-05-15T04:24:49,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,liz,bronx,Elementary,722,"I went to this school for 1984-1986 I had great memories there growing up. Would live to visit the school oneday...I have no real bad memories , infact all my teacher's we're awesome, helped me on my way. Oh how i enjoyed the belmont run and the talent shows... Reading was and still is my favorite subject. ,and journalism.  Great school . My heart warms at tthe thought. ",0,0,0,2014-02-24T16:38:33,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,Davi,bronx,Elementary,722,"i went to this school since i was in the second grade (7th grader now) and this school  was amazing. The teachers all cared about our futures and they were not only teachers, but  also friends. They have so many after school activities such as swimming or dance. Alongside this they have technology with amazing apple computers/laptops and a wonderful, bright colored library with many great books. They also have a guitar club, and choir; all run by amazing teachers. Mr.F, Mr.socol, Mr.Vasalopolis, Mr.Parrett and more (:
~ my teachers through the years were
ms.darling ( i hope shes still there, she was amazing ) 2nd 
ms.d'agostino ( also amazing ) 3rd 
mrs.chesttnut ( she got married so maybe her name changed ) 4th 
mrs.averill ( such an amazing teacher who supported me so much and ignited my love for reading ) 5th 
wow this is a long review but i have so much to say about this amazing school
it was definitely some of the most memorable years of my life (so far)",0,0,0,2013-10-22T01:01:15,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,liz,bronx,Elementary,722,"Mr.Socol and mr swinton we're 2 of the teachers i can remember. .. I was a part of the choir.  Really great memories as well. It was a very positive school, always had some kind of special events to encourage the students, the belmont run, talent shows, volly ball tournament etc. I absolutely loved it. ",0,0,1,2014-02-24T16:44:13,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,Dansoflyny,bronx,Elementary,722,"I attened P.S.32 when i was about 5 or 6 yrs of age way back in the early 70's we had a halloween parade i was the SILVER ROBOT  that lead the parade down Belmont ave thanks to my MOM R.I.P., Salvator, Carmine, Christine and Roxanne Artuso from the WORLD FAMOUS ARTUSO BAKERY on 187st IN THE BRONX please tell me someone remembers this im thinking 1973-74",1,0,0,2012-02-10T21:55:26,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,Spcgar002,bronx,Elementary,722,"I went to this school back in the 80s. I still remember it being the greatest school I have ever attended. The Belmont run, Basketball Games, the swimming pool. everything was great. I'm older now but I still remember. I have a great education and career now. If anyone remembers the title of the anti drug movie they used to show in the auditorium please let me know. It involved some kids trying heroin. I'd like to show my kids. it definetely kept ME away from drugs.
",0,0,0,2011-10-07T11:51:34,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
10X032,mynameismyemail,bronx,Elementary,722,This is not a good school i used to go there a few years ago and the teachers would verbally abuse me and physical what they say about this school is a LIE,0,0,0,2011-10-06T12:56:29,0.75,0.18600000000000003,0.249,0.096,0.889,0.278,0.8959999999999999,0.01,0.184,0.7709999999999999,0.024,0.40299999999999997
