dbn,username,borough,grade_level,enrollment,comment,likes,dislikes,replies,post_date,fam_comm_ties,pct_ell,pct_disabilities,pct_self_contained,economic_need_index,pct_temp_housing,pct_hra_eligible,pct_asian,pct_black,pct_hispanic,pct_white,pct_chronic_absent
11X016,RareEsra,bronx,Elementary,307,"Parent Lisa Gloudon praises Principal Morales's leadership. ""The teachers are very caring, supportive individuals who really care how your child is performing in school,"" she writes. ""Discipline is taken very seriously and even though the school has lost significant funding to continue their arts programs, the teachers succeed in their efforts to provide various activities,"" such as trips to movies and plays and an ""Eat Lunch with Your Teacher"" event for well-behaved students.",0,0,0,2007-04-24T16:23:38,0.75,0.11699999999999999,0.257,0.08800000000000001,0.889,0.215,0.752,0.055,0.45899999999999996,0.381,0.028999999999999998,0.428
11X016,Anonymous,bronx,Elementary,307,"""I enjoy the school, I enjoy the population. There is never a dull moment....We are firm believers in teaching the whole child, and I think that helps us face our challenges,"" says Principal John Morales",0,0,0,2005-03-28T18:24:10,0.75,0.11699999999999999,0.257,0.08800000000000001,0.889,0.215,0.752,0.055,0.45899999999999996,0.381,0.028999999999999998,0.428
11X019,newslink,bronx,K-8,520,"PS 19's schoolyard received a makeover and a visit from Yankee center fielder Curtis Granderson, who stopped by to promote healthy eating and recognize the opening of the redesigned schoolyard, according to SchoolBook, a service of the New York Times.a href=”>http://www.nytimes.com/schoolbook/2011/11/28/a-new-schoolyard-decorated-in-pinstripes/</a>",0,0,0,2011-11-29T16:40:29,0.75,0.094,0.16699999999999998,0.0,0.687,0.075,0.344,0.033,0.063,0.267,0.612,0.165
11X019,parent,bronx,K-8,520,<p>this school has a real problem with bullying.my son has gone to this school for 3 years and has been bullied and picked on constantly. he's a straight A student but has no friends in the school because of certain students getting the rest of the kids against him. the principle has done nothing to fix the problem.the vice principle to his credit tries to help but nothing has been done. the problem doesnt just affect my son. there is like 2 or 3 more kids that have gone thru the same harrassment. all just happen to be spanish or black. i dont like to use the race card but its the fact. i think the school needs to put a program in place to stop bullying. my son has already talked about suicide and im currently trying to transfer him out.some teachers there just dont care and others use favortism or just treat the certain kids they dont like differently.very unprofessional!!!!!!!!!!!!</p>,0,0,0,2010-05-21T16:13:13,0.75,0.094,0.16699999999999998,0.0,0.687,0.075,0.344,0.033,0.063,0.267,0.612,0.165
11X019,Toskaroxx,bronx,K-8,520,"Sorry to hear about that. Now it's 2011 and there are a lot less black and spanish (no racism here!) There are more irish. The school has (now?) done a lot to stop bullying! In the morning announcments, the principal always mentions NOT TO BULLY. There are posters everywhere saying it, too. Plus, the guidance councelers are very helpful- so are the teachers. They're very serious about bullying. My daughter is in the seventh grade now and she says that she hasn't seen or heard of any bullying since kindergarden!This school is great and my kids love it so much. ",0,0,1,2011-08-09T18:21:20,0.75,0.094,0.16699999999999998,0.0,0.687,0.075,0.344,0.033,0.063,0.267,0.612,0.165
11X019,outraged ,bronx,K-8,520,"Toskaroxx, did the parent say what race the kids were who were bullying her child? NO. Bullying has no race! You say no racism but that comment ""less black and spanish"" was both bigoted and racist and you should be ashamed of yourself. Moreso for bringing up a child with those ideals. Is this the segregated South? No, its the Bronx. Stop being so close-minded and bigoted.",1,0,2,2011-09-27T23:56:11,0.75,0.094,0.16699999999999998,0.0,0.687,0.075,0.344,0.033,0.063,0.267,0.612,0.165
11X019,Kelvin,bronx,K-8,520,actually the parent did say what race her kids were and he/she specifically said he/she wasn't trying to be racist. also he/she never said his kids had the same ideals simply that they never hear of bullying in school. I think your the one that's racist for assuming he's/she's racist because he's not african american or hispanic.,1,0,3,2012-09-07T20:30:04,0.75,0.094,0.16699999999999998,0.0,0.687,0.075,0.344,0.033,0.063,0.267,0.612,0.165
11X019,kerrymoles@nyc.rr.com,bronx,K-8,520,"Juliet, a former student, writes: ""It's wonderful to hear that this school is named after Mrs. Weiss. She was a wonderful person and principal. I have wonderful memories of PS 19 ... This school taught me everything about appreciating other nationalities and cultures and I hope to bring my children there to visit one day.""",0,0,0,2005-02-09T17:45:28,0.75,0.094,0.16699999999999998,0.0,0.687,0.075,0.344,0.033,0.063,0.267,0.612,0.165
11X019,Anonymous,bronx,K-8,520,"According to the city Department of Education Quality Review Report, ""This is a very good and continuously improving school. The principal is a constant reminder of what hard work, a passion for education and dedication can achieve.""",0,0,0,2004-06-22T21:23:56,0.75,0.094,0.16699999999999998,0.0,0.687,0.075,0.344,0.033,0.063,0.267,0.612,0.165
11X021,Jessica Acosta De Garcia,bronx,Elementary,647,This school.is.one of the worst school I have seen . The teacher and principal seems not to caee about students  . They act nice and friendly when parents are around and what about people from the main office . They definitely need.to close the schoo or change the teacher so as the principal. ,0,0,0,2014-07-01T12:47:41,0.5,0.107,0.223,0.121,0.772,0.304,0.8190000000000001,0.032,0.618,0.3,0.015,0.354
